AT1G19300,7.721721081,7.684165418,7.87880911,7.165888891,7.050488008,7.390099214,6.027215214,8.862385594,8.932084132,8.948894562,6.490279955,8.095974522,6.229747253,6.971691539,6.258528875,10.36360208,9.706174726,10.42256187,6.553910251,6.439008344,5.900438635,6.675388554,6.495048546,6.622343432,6.598212472,6.05443217,5.89889337,6.276526137,6.694101717,6.518017948,6.279585463,6.768898375,6.57382005,6.384349714,6.002761952,6.695558195,6.495009998,6.729469449,6.85877902,7.365153532,7.059500947,6.226872884,6.328868837,7.734054363,7.682181494,7.787634331,11.49321524,11.60413767,11.50187147,10.26750906,10.3059811,10.34280515,8.718713922,8.591214594,10.52902977,10.40494423,7.301888784,6.968919467,7.8774419,7.114453264,7.895700229,7.501199371,7.304827645,7.528093338,7.256774877,7.740996203,7.290261146,7.816171305,7.471000328,7.240889741,7.320203822,7.217377058,7.66974076,7.358650765,7.853775498,7.461932294,6.964403108,10.37808586,10.373063,10.55403429,10.50296621,10.72810051,10.63310153,10.6849135,10.73655129,10.93107521,10.83570474,10.83057383,10.91490976,9.596066048,9.954951052,9.902464653,9.829799615,9.45835776,9.637099965,10.05130415,9.286416488,9.606543678,9.749088044,9.462179057,9.428475614,9.849939954,10.11157185,10.53166894,10.88325287,6.027215214,6.515748209,10.36360208,5.900438635,6.622343432,8.095974522,6.971691539,6.258528875,6.342922007,6.476513676,9.706174726,6.553910251,6.675388554,6.495048546,6.598212472,6.409678519,7.721721081,7.684165418,7.165888891,7.050488008,7.390099214,8.862385594,8.948894562
AT5G54690,7.787025288,7.727958828,7.659909324,6.532221914,6.533528366,6.597358725,7.211120388,9.2645977,9.364834092,9.410308559,7.529485888,8.97053601,6.169411919,7.945140711,7.259760451,10.7646981,10.08554033,10.83036676,7.287826853,7.204657032,6.329019667,6.447951131,6.114384507,6.950199351,6.394608875,5.911439676,6.01282561,6.584144399,6.19966409,6.049024295,5.764994228,6.039889167,6.459169688,6.034807855,6.325721313,6.074436789,6.236731361,6.103674615,6.007965864,5.967339156,6.208441858,6.228292416,6.21230057,7.875970189,7.75737111,7.783175747,11.91155343,12.03632884,11.87379598,11.02362424,11.16099836,11.13869609,8.350978489,8.636011883,11.26573264,10.99619491,6.727072997,6.894375961,6.830968262,6.889394041,6.947133759,7.127998119,7.054437268,7.054786459,7.056063286,7.014803107,7.156978564,7.382226925,7.316623196,7.294205695,6.925089536,6.909695739,7.295996718,7.151688536,7.126365918,7.424806386,7.021379222,11.36977625,11.34395786,11.20752943,11.45947367,11.58048342,11.6116254,11.61341024,11.54370829,11.68013515,11.77331634,11.78976811,11.56545507,9.867946354,10.26021182,10.12685576,10.24262286,9.946032502,10.30075055,10.22258841,9.801493747,9.823299994,10.05181398,9.460458634,9.529878993,10.70399188,11.25676609,12.05634424,11.86438513,7.211120388,7.551669305,10.7646981,6.329019667,6.950199351,8.97053601,7.945140711,7.259760451,6.255367058,6.180065134,10.08554033,7.287826853,6.447951131,6.114384507,6.394608875,6.11459356,7.787025288,7.727958828,6.532221914,6.533528366,6.597358725,9.2645977,9.410308559
AT5G54690,7.787025288,7.727958828,7.659909324,6.532221914,6.533528366,6.597358725,7.211120388,9.2645977,9.364834092,9.410308559,7.529485888,8.97053601,6.169411919,7.945140711,7.259760451,10.7646981,10.08554033,10.83036676,7.287826853,7.204657032,6.329019667,6.447951131,6.114384507,6.950199351,6.394608875,5.911439676,6.01282561,6.584144399,6.19966409,6.049024295,5.764994228,6.039889167,6.459169688,6.034807855,6.325721313,6.074436789,6.236731361,6.103674615,6.007965864,5.967339156,6.208441858,6.228292416,6.21230057,7.875970189,7.75737111,7.783175747,11.91155343,12.03632884,11.87379598,11.02362424,11.16099836,11.13869609,8.350978489,8.636011883,11.26573264,10.99619491,6.727072997,6.894375961,6.830968262,6.889394041,6.947133759,7.127998119,7.054437268,7.054786459,7.056063286,7.014803107,7.156978564,7.382226925,7.316623196,7.294205695,6.925089536,6.909695739,7.295996718,7.151688536,7.126365918,7.424806386,7.021379222,11.36977625,11.34395786,11.20752943,11.45947367,11.58048342,11.6116254,11.61341024,11.54370829,11.68013515,11.77331634,11.78976811,11.56545507,9.867946354,10.26021182,10.12685576,10.24262286,9.946032502,10.30075055,10.22258841,9.801493747,9.823299994,10.05181398,9.460458634,9.529878993,10.70399188,11.25676609,12.05634424,11.86438513,7.211120388,7.551669305,10.7646981,6.329019667,6.950199351,8.97053601,7.945140711,7.259760451,6.255367058,6.180065134,10.08554033,7.287826853,6.447951131,6.114384507,6.394608875,6.11459356,7.787025288,7.727958828,6.532221914,6.533528366,6.597358725,9.2645977,9.410308559
AT3G50760,6.431165791,6.58663018,6.466276511,6.477641047,6.571915362,6.567613211,5.764027159,6.233412987,6.460614765,6.599254744,5.568199566,5.698699212,5.945252163,6.139259181,5.745545507,6.679126378,6.21223942,6.630920551,5.846473696,5.844669233,5.785937821,5.732514742,5.848309825,5.829034758,5.926475568,6.185156662,6.145272213,6.348756338,6.439040252,6.366488884,6.237291421,6.647157388,6.530811827,6.453654136,6.161545525,6.068208288,6.976720578,6.530240643,6.521752067,6.41279564,6.215543908,6.619562418,6.557703845,6.355707201,6.546179566,6.741416126,7.01939425,6.842510129,6.969060617,7.20761178,7.335145245,7.439772094,6.869643542,7.054145717,8.351528549,8.39891601,7.294518787,7.7066702,7.716567105,8.215369064,7.364609598,7.592238248,7.838631517,7.272154562,7.52419398,7.622966857,7.906940673,7.095172504,7.717851804,7.738892853,7.002049278,7.748756142,7.539561919,7.824167756,7.056036275,7.799599021,7.926187218,7.084775631,7.137513695,6.684613803,7.186646476,7.280305043,6.966753976,7.310247969,7.675921822,7.816999952,7.952712602,7.64135432,7.62745931,7.712883059,7.967694677,7.879063658,7.181719799,5.864130445,6.551468317,7.623749641,7.070584817,7.551452786,7.47724346,7.454620965,7.904170079,7.309045862,7.86093325,6.833068413,6.995254771,5.764027159,5.888721904,6.679126378,5.785937821,5.829034758,5.698699212,6.139259181,5.745545507,6.0180334,5.976758639,6.21223942,5.846473696,5.732514742,5.848309825,5.926475568,5.909686419,6.431165791,6.58663018,6.477641047,6.571915362,6.567613211,6.233412987,6.599254744
AT1G27600,8.046595089,7.981008602,7.90219957,8.025621946,7.953900708,7.942260746,8.270863214,7.927677914,7.962139644,7.642810789,8.201526605,8.095351508,8.265919691,8.059804126,7.981280409,7.805359246,7.968129539,7.98709455,8.080838226,8.097131837,8.177226502,8.026819346,8.053759345,7.896907975,8.029287551,7.652817264,7.830991207,7.969060429,7.81524818,7.844754123,7.90295091,8.048791779,7.765311092,7.826653889,8.015436609,8.044434668,7.88439582,7.700865035,7.957863904,7.650823559,7.656862926,7.779057842,7.71311521,7.735658114,7.673052672,7.761191684,7.926269696,7.858246142,8.084997093,8.314778936,8.217894984,8.237674052,8.045552744,7.974680425,7.941006257,8.018196102,7.993970228,7.934281869,8.041843483,8.005759761,8.281453621,8.183194558,8.264905964,8.332579414,8.012544561,7.987679373,7.883006211,7.910080608,7.952470702,7.994346111,7.941888271,7.657649526,7.903814663,7.807425634,7.805000997,7.991792183,7.730235757,8.932151902,8.767612101,8.653603832,8.718255348,8.774652649,8.881619392,8.832924501,8.693157768,8.618597029,8.6674916,8.483794544,8.785232945,8.446155643,8.810112706,8.370764294,8.563994705,8.796540127,8.554785736,8.582650285,8.581351945,8.745744057,8.888152444,8.962570173,8.900805604,7.439563387,6.895547932,6.741396469,7.293163283,8.270863214,8.232285728,7.805359246,8.177226502,7.896907975,8.095351508,8.059804126,7.981280409,8.01867727,8.05962551,7.968129539,8.080838226,8.026819346,8.053759345,8.029287551,7.947358431,8.046595089,7.981008602,8.025621946,7.953900708,7.942260746,7.927677914,7.642810789
AT5G03760,6.15781744,6.284884406,6.189691247,4.491750335,4.606822841,4.736458446,5.172317922,7.853803728,7.747274473,7.702676626,5.773932994,7.357121394,4.730871345,6.596548588,5.320389202,9.240014132,8.663965728,9.249534912,5.946615081,5.826337645,4.139524515,4.567955068,5.024409954,5.427691884,4.987114205,8.702121823,8.80919026,8.859556203,8.829306708,8.704194627,8.854682183,9.181277602,9.421632479,8.746461182,8.437530205,8.567228778,8.3577077,8.011325861,7.72442851,8.584612623,8.398062071,9.112634648,9.307285255,8.616405466,8.593652891,8.492204648,11.4473042,11.36280709,11.30263308,10.12692095,10.22221361,10.2533822,8.546018956,8.433552474,11.09108974,10.73948675,8.477828729,7.540046536,8.343415095,7.609311409,7.976920312,7.533201224,7.735375395,8.52870612,7.531988864,8.659036713,7.888844008,7.522555074,7.523299678,7.635260516,8.574723824,7.435383925,8.462238503,7.359446442,7.962385043,7.634618502,7.287690133,10.94531423,10.85227526,11.16977149,10.89941319,11.19786617,11.28961296,11.45477574,11.44913964,11.76927074,11.80943044,11.75973652,11.58972192,9.497557091,9.094544982,9.653978891,9.781789319,9.032857692,9.828545118,9.407564362,8.804889142,9.217760243,9.290303313,8.907780887,8.853286544,10.58565729,10.93029126,11.64694923,11.47743923,5.172317922,5.47820104,9.240014132,4.139524515,5.427691884,7.357121394,6.596548588,5.320389202,5.400398265,5.52088669,8.663965728,5.946615081,4.567955068,5.024409954,4.987114205,5.12537617,6.15781744,6.284884406,4.491750335,4.606822841,4.736458446,7.853803728,7.702676626
AT2G37090,7.550339772,7.819183581,7.567244402,6.532850445,6.317197829,6.354811156,7.117648219,8.831492462,9.082916467,8.692920904,7.449649723,8.680314173,5.911530757,7.645473828,7.216205226,10.73190534,10.34265251,10.83893761,6.799565536,6.266630365,5.704997686,5.980140349,5.925325151,6.421792842,6.000812869,6.043487774,6.075838017,6.084373125,6.145364041,5.990734804,6.098584162,5.927186132,6.10648919,6.286747185,6.114184145,5.791363973,5.782573831,6.390137459,5.894629833,5.911981496,6.353255578,6.490397167,6.371733755,8.442150769,8.431419641,8.317879255,11.30271442,11.15202247,11.10447512,10.69398429,10.78056455,10.80486545,8.802658783,8.985627805,10.62581885,10.11769801,7.640993102,7.436408035,7.300220078,7.717967283,7.756966783,7.852577424,7.674028309,7.755486684,7.745265418,7.674521857,7.742272931,7.734077694,7.722924718,7.999931356,7.593856285,7.607354825,7.790679112,7.519877472,7.70768812,7.952873184,7.570022222,11.48184663,11.50791207,11.30639317,11.92229003,11.40745692,11.36491637,11.30155458,11.22734921,11.40879157,11.44338707,11.42996729,11.39244103,9.99311114,10.12867435,10.19073651,10.29745005,10.36999534,10.39919816,10.78673103,9.959947868,9.856886792,10.4914231,9.778310218,9.855921944,9.569249795,10.05046782,10.41780323,9.790506191,7.117648219,7.648944224,10.73190534,5.704997686,6.421792842,8.680314173,7.645473828,7.216205226,5.984554286,6.07696846,10.34265251,6.799565536,5.980140349,5.925325151,6.000812869,6.044243381,7.550339772,7.819183581,6.532850445,6.317197829,6.354811156,8.831492462,8.692920904
AT2G28110,7.847410741,8.279213292,7.950788448,7.053850239,7.214498758,7.019377592,9.295141357,8.895592001,8.832715159,8.709666682,9.891064054,9.947159142,8.287916546,8.855142414,9.351736672,9.408298184,9.261657102,9.75633539,10.31726621,10.35584389,9.61654054,8.848532417,9.7374274,9.211447826,9.360027515,7.589024256,7.639369278,7.139181972,7.313352428,7.24463628,7.009968543,6.650496176,6.459694493,6.828732989,6.998359904,6.859652038,6.840697408,6.665337313,6.967413374,6.454883252,6.558373717,6.857075855,6.879787563,7.809466556,7.8040695,7.689837435,11.18593126,11.07561142,11.03023566,9.817675772,9.888045296,9.9395468,7.324663039,7.340155219,10.0718302,9.6879716,8.996304187,8.337581024,7.925731891,7.399820478,7.76727375,7.55038682,8.120761121,8.503533014,8.123971239,7.898987062,7.322191743,7.895816203,7.467643072,8.374741623,8.580827999,8.349823146,7.799847906,7.765361106,7.930065499,7.53860764,7.875191157,9.992390345,10.01632423,9.919606265,9.973993065,9.982392612,10.11029108,10.14546378,10.20274611,10.63581304,10.58928375,10.72021709,10.70076249,8.832635362,8.93130042,8.840062241,9.140805569,9.471637326,9.188353991,9.699796818,9.351467065,9.616933357,9.673856341,9.424329133,9.486755015,9.443950642,9.754803704,10.93847251,10.4484572,9.295141357,8.745663989,9.408298184,9.61654054,9.211447826,9.947159142,8.855142414,9.351736672,8.296780892,8.40856871,9.261657102,10.31726621,8.848532417,9.7374274,9.360027515,9.263576055,7.847410741,8.279213292,7.053850239,7.214498758,7.019377592,8.895592001,8.709666682
AT5G44030,9.325627147,9.221566486,9.578278983,7.794440611,7.839302643,7.828767207,8.368910466,10.82796911,10.88314236,11.02404879,8.865469648,10.6752351,6.670771954,9.460872517,8.491836696,12.2889813,11.90991054,12.27582047,8.097022079,7.99771471,6.793082726,7.349846591,6.794884716,8.010581302,7.646758533,7.420267271,7.535252122,7.672654782,7.640602714,7.385998677,7.452920083,7.648591523,8.040769416,7.681530323,7.601400045,7.275791203,7.204340738,7.642556804,7.606448571,7.797462794,7.615220383,7.725784429,7.907669763,9.00857906,9.382668568,9.267899877,12.62140043,12.69992094,12.62355668,11.87256353,12.03049707,11.99269456,9.984559353,10.08206316,11.8446172,11.69647239,7.73676058,7.840785776,7.576040604,7.656133394,7.752950286,7.963934768,7.73222352,7.785333713,7.791259278,7.858611428,7.97804092,7.962859458,8.140399524,8.110158691,7.670153694,7.942801728,8.012733791,8.265817125,7.867465882,8.12793035,7.901629296,12.19107824,12.00058059,12.1943715,12.08768203,12.38249659,12.50712701,12.33829723,12.54230922,12.54094509,12.53360299,12.66978005,12.48773983,10.82864172,11.03448158,11.21473773,11.24636256,11.00851395,11.25426052,10.90318511,10.08210811,10.55395299,10.85588974,10.36763969,10.35549146,12.0500118,12.20177441,12.57215207,12.57238376,8.368910466,8.666352647,12.2889813,6.793082726,8.010581302,10.6752351,9.460872517,8.491836696,7.239947323,7.313502955,11.90991054,8.097022079,7.349846591,6.794884716,7.646758533,7.263947955,9.325627147,9.221566486,7.794440611,7.839302643,7.828767207,10.82796911,11.02404879
AT4G18780,9.558488587,9.524035123,9.579086973,8.079220617,8.009725276,8.161987691,8.368297556,10.79000978,10.86088474,11.02536457,8.854595115,10.48817157,7.189318623,9.474280543,8.758982811,12.00747494,11.82626168,11.9394538,8.191313583,8.213810891,7.412653214,7.367131551,7.351278716,8.224153675,7.602048152,7.356632541,7.60361171,7.859770262,7.485016148,7.206287749,7.296954353,7.636304052,7.607931739,7.74614612,7.308997787,6.940933987,7.015783417,7.526900006,7.598210032,7.550713206,7.533397464,7.611508074,7.793805728,9.44756854,9.332661123,9.373916653,12.58660795,12.45189144,12.54457021,11.76905945,11.71681662,11.77232844,10.10285045,10.2398714,11.01464314,10.90947194,7.959146255,8.017872374,7.860533652,7.899449147,7.865192974,8.333327738,8.219577328,8.092084034,7.985546168,8.153414808,8.508382535,8.317883429,8.594416228,8.50649415,8.111365055,7.957828563,8.451189113,8.563103579,8.344100148,8.586419741,8.245015686,12.37075424,12.18446993,12.24015512,12.34511006,12.48894533,12.56491552,12.50289833,12.32740945,12.49708438,12.56140548,12.51185801,12.16297411,10.86127171,10.84143895,11.00727339,11.10476293,10.92961773,11.24063975,10.96044218,10.35356493,10.42566198,10.80210905,10.37286277,10.29320618,11.43100758,11.68254384,11.97878214,11.58919152,8.368297556,8.929554477,12.00747494,7.412653214,8.224153675,10.48817157,9.474280543,8.758982811,7.802888092,7.751876834,11.82626168,8.191313583,7.367131551,7.351278716,7.602048152,7.58036358,9.558488587,9.524035123,8.079220617,8.009725276,8.161987691,10.79000978,11.02536457
